GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",2063,273,1620,316,2421,277,1082,291,-,**,-,**,-,**
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",2356,232,1760,237,2537,243,2486,244,2566,1423,-,**,-,**
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2390,493,-,**,2178,631,2363,897,2801,159,-,**,-,**
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2249,398,1667,145,2365,370,2967,492,1968,728,-,**,-,**
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",2159,175,1797,85,2236,155,2503,366,3129,664,-,**,-,**
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",3397,264,2757,452,"3,500+",***,2728,1052,-,**,-,**,-,**
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2254,133,1959,205,2328,170,2694,203,1650,1222,-,**,-,**
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",2093,183,1842,144,2355,420,2119,767,3489,879,-,**,-,**
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",3288,236,1774,504,"3,500+",***,3388,219,"3,500+",***,-,**,-,**
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2313,131,2235,108,2372,290,2382,227,950,234,-,**,-,**
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",2308,285,1918,353,2048,378,2660,170,2543,2164,-,**,-,**
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",2968,783,1663,697,3121,379,3080,539,-,**,-,**,-,**
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",2125,210,-,**,2253,263,2177,324,1349,96,-,**,-,**
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2494,513,-,**,2708,913,2324,431,-,**,-,**,-,**
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",1095,401,2373,591,1756,919,845,525,483,327,-,**,-,**
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",1172,361,1658,269,827,213,1237,470,2764,298,-,**,-,**
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",2605,212,1903,308,2582,211,3022,1002,3420,454,-,**,-,**
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",1910,236,1692,422,2101,224,2129,666,-,**,-,**,-,**
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",2754,383,2333,1462,3228,390,1881,1046,-,**,-,**,-,**
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2130,147,1873,124,2180,197,2386,410,2348,1279,-,**,-,**
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",963,300,2511,500,1659,914,814,225,835,510,-,**,-,**
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",2072,180,1497,787,2143,182,1942,518,2256,351,-,**,-,**
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2404,215,1810,358,2577,155,3201,888,-,**,-,**,-,**
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",2391,159,2232,487,2488,305,2336,184,-,**,-,**,-,**
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",2122,485,1615,325,2302,709,3352,753,-,**,-,**,-,**
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",2565,436,-,**,2684,219,3158,797,1934,1270,-,**,-,**
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1665,143,-,**,1486,187,1710,230,1642,527,-,**,-,**
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",2310,145,1833,602,2363,122,2888,859,-,**,-,**,-,**
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",788,158,978,516,519,431,895,227,651,382,1029,987,-,**
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",2077,116,2122,153,2061,170,2493,807,1448,447,-,**,-,**
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",875,128,868,243,906,501,663,364,880,146,1065,945,-,**
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",1912,176,1662,1050,2149,341,1775,185,1918,249,-,**,-,**
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",1056,142,1559,548,1194,209,854,145,975,331,-,**,-,**
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",2149,140,1777,173,2167,280,2284,124,2287,490,-,**,-,**
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",632,60,-,**,705,99,608,84,531,217,-,**,-,**
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",2050,220,1774,173,2217,540,2197,446,2389,289,1656,960,-,**
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",1063,39,622,553,953,138,1086,34,1115,243,-,**,-,**
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",1835,249,1696,147,2020,480,1436,1334,-,**,-,**,-,**
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",1057,117,1111,453,1117,279,1058,181,728,386,-,**,-,**
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",1760,253,1056,315,2091,359,1898,304,-,**,-,**,-,**
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",855,135,-,**,957,101,846,218,824,211,648,58,-,**
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",1422,342,1598,257,-,**,1168,271,2200,443,2750,1286,-,**
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",2079,199,956,846,2086,330,2268,419,2624,388,2088,1498,-,**
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",1087,214,1441,554,995,336,914,365,1569,326,-,**,-,**
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1116,126,754,203,1184,188,1268,373,1230,239,-,**,-,**
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",1527,236,844,717,1930,603,1622,286,1409,370,-,**,-,**
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",815,145,928,94,1156,216,603,165,848,185,-,**,-,**
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",1167,245,969,947,1844,419,939,130,1072,457,-,**,-,**
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",566,62,1005,806,-,**,589,128,552,56,285,166,-,**
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",1998,308,1153,248,2312,465,1923,510,2287,1183,-,**,-,**
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",634,111,266,212,859,258,564,89,668,132,-,**,-,**
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2010,462,2180,423,2554,725,1758,568,1455,213,-,**,-,**
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",570,93,468,356,279,102,621,258,556,86,1092,976,-,**
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",1763,223,1939,295,1460,399,1658,409,2167,228,1625,1097,-,**
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",1014,133,796,646,902,140,1389,194,1350,733,-,**,-,**
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",780,85,945,467,888,272,494,345,778,272,-,**,-,**
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",789,137,628,60,674,215,1176,92,-,**,529,315,-,**
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",1668,140,1563,1021,1768,222,1759,289,1425,733,-,**,-,**
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",419,50,-,**,256,48,420,90,1063,231,-,**,-,**
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",1351,182,1617,422,1275,467,1355,928,1148,314,-,**,-,**
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",627,120,1014,605,743,506,622,106,342,136,-,**,-,**
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",2144,238,2117,757,2164,425,2207,297,1443,1074,2963,422,-,**
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",575,216,438,185,276,34,1399,280,1299,257,-,**,-,**
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York","3,500+",***,3219,727,"3,500+",***,-,**,"3,500+",***,-,**,-,**
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1228,345,-,**,1022,603,2378,761,-,**,2575,2432,-,**
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1304,176,-,**,1105,375,1519,340,-,**,-,**,-,**
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",1711,128,1623,132,1662,189,2152,293,1486,498,1342,1182,-,**
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1364,245,-,**,1362,286,1363,782,-,**,-,**,-,**
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",1869,92,1721,75,1799,123,1841,241,2159,558,-,**,-,**
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1213,146,-,**,946,59,1262,154,2234,209,1097,471,-,**
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",1467,173,1410,73,1630,151,1529,425,1112,116,-,**,-,**
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1968,145,-,**,1679,71,2029,295,3008,491,"3,500+",***,-,**
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1002,133,627,298,1065,226,1306,128,-,**,491,399,-,**
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1807,74,1425,272,1675,66,2071,190,2282,391,-,**,-,**
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",1094,193,638,363,1438,195,880,86,1246,404,2171,1991,"3,500+",***
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",805,128,894,86,550,339,832,108,870,294,-,**,-,**
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",928,162,-,**,1043,139,926,601,558,356,-,**,-,**
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",1119,180,-,**,1504,684,1071,642,1025,542,1758,351,-,**
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",1503,131,1373,353,1636,140,1369,154,-,**,-,**,-,**
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",1234,103,-,**,1174,161,1157,174,1424,95,1161,259,-,**
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1164,52,1065,333,1180,81,1168,82,-,**,-,**,-,**
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1097,124,-,**,796,534,1184,105,-,**,825,762,-,**
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",1177,120,909,164,1510,239,1161,160,1141,170,-,**,-,**
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",1184,170,1207,664,1275,307,1349,185,860,249,-,**,-,**
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",528,96,-,**,357,175,511,136,716,294,-,**,-,**
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",1051,159,758,340,1386,312,995,197,991,169,967,373,-,**
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1196,85,846,618,1301,222,1185,68,-,**,-,**,-,**
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1067,296,549,156,1188,399,1702,1200,1407,168,1844,1450,1388,610
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",965,106,-,**,-,**,1024,138,943,108,1204,865,-,**
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1117,143,1386,120,881,208,1315,659,850,527,-,**,-,**
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",809,77,-,**,886,182,694,163,686,269,721,556,-,**
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",1127,133,1052,391,1170,177,900,321,1276,287,-,**,-,**
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1015,75,944,97,992,107,1163,238,1050,196,-,**,-,**
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",1327,183,1048,621,1410,279,1340,429,1573,1014,923,100,-,**
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",1037,116,-,**,1091,156,1162,376,941,206,-,**,-,**
